SPECIES,SECTION,LOGHEIGHT,TRANSECT,TREE,TUBEX,YEAR,AGE,HEIGHT,STATUS,ID
8,3,-1.220779923,14,464,0,1992,2,0.295,1,1602
8,3,2.312535424,14,465,0,2010,20,10.1,1,1603
8,3,1.871802177,14,465,0,2006,16,6.5,1,1603
8,3,1.386294361,14,465,0,2002,12,4,1,1603
8,3,0.678033543,14,465,0,1999,9,1.97,1,1603
8,3,0.182321557,14,465,0,1997,7,1.2,1,1603
8,3,-0.713349888,14,465,0,1993,3,0.49,1,1603
8,3,-1.63475572,14,465,0,1992,2,0.195,1,1603
8,3,2.63905733,14,467,0,2010,20,14,1,1605
8,3,1.945910149,14,467,0,2006,16,7,1,1605
8,3,1.568615918,14,467,0,2002,12,4.8,1,1605
8,3,0.732367894,14,467,0,1999,9,2.08,1,1605
8,3,-0.489390343,14,467,0,1993,3,0.613,1,1605
8,3,-1.509592577,14,467,0,1992,2,0.221,1,1605
8,3,2.509599262,14,468,0,2010,20,12.3,1,1606
8,3,2.028148247,14,468,0,2006,16,7.6,1,1606
8,3,1.774952351,14,468,0,2002,12,5.9,1,1606
8,3,0.832909123,14,468,0,1999,9,2.3,1,1606
8,3,0.207014169,14,468,0,1997,7,1.23,1,1606
8,3,-0.659712404,14,468,0,1993,3,0.517,1,1606
8,3,-1.514127733,14,468,0,1992,2,0.22,1,1606
8,3,2.282382386,16,470,0,2010,20,9.8,1,1608
8,3,2.028148247,16,470,0,2006,16,7.6,1,1608
8,3,1.840549633,16,470,0,2002,12,6.3,1,1608
8,3,1.269760545,16,470,0,1999,9,3.56,1,1608
8,3,0.774727168,16,470,0,1997,7,2.17,1,1608
8,3,-0.314710745,16,470,0,1993,3,0.73,1,1608
8,3,-1.171182982,16,470,0,1992,2,0.31,1,1608
8,3,2.014903021,16,475,1,2010,20,7.5,1,1615
8,3,1.686398954,16,475,1,2006,16,5.4,1,1615
8,3,1.280933845,16,475,1,2002,12,3.6,1,1615
8,3,0.19062036,16,475,1,1997,7,1.21,1,1615
8,3,-0.349557476,16,475,1,1995,5,0.705,1,1615
8,3,-0.663588378,16,475,1,1992,2,0.515,1,1615
8,3,-0.721546655,16,475,1,1993,3,0.486,1,1615
8,3,-1.203972804,16,475,1,1991,1,0.3,1,1615
8,3,1.774952351,18,479,1,2010,20,5.9,1,1619
8,3,1.648658626,18,479,1,2006,16,5.2,1,1619
8,3,1.348073148,18,479,1,2002,12,3.85,1,1619
8,3,0.512823626,18,479,1,1999,9,1.67,1,1619
8,3,-0.287682072,18,479,1,1997,7,0.75,1,1619
8,3,-1.609437912,18,479,1,1992,2,0.2,1,1619
8,3,1.740466175,17,480,1,2010,20,5.7,1,1620
8,3,1.410986974,17,480,1,2006,16,4.1,1,1620
8,3,1.335001067,17,480,1,2002,12,3.8,1,1620
8,3,0.198850859,17,480,1,1997,7,1.22,1,1620
8,3,-0.709276562,17,480,1,1993,3,0.492,1,1620
8,3,-1.46967597,17,480,1,1992,2,0.23,1,1620
8,3,2.104134154,18,481,0,2010,20,8.2,1,1621
8,3,2.079441542,18,481,0,2006,16,8,1,1621
8,3,1.791759469,18,481,0,2002,12,6,1,1621
8,3,1.205970807,18,481,0,1999,9,3.34,1,1621
8,3,0.678033543,18,481,0,1997,7,1.97,1,1621
8,3,0.152721087,18,481,0,1995,5,1.165,1,1621
8,3,-0.360969868,18,481,0,1993,3,0.697,1,1621
8,3,-0.671385689,18,481,0,1992,2,0.511,1,1621
8,3,1.335001067,18,483,0,2010,20,3.8,1,1623
8,3,1.193922468,18,483,0,2006,16,3.3,1,1623
8,3,0.955511445,18,483,0,2002,12,2.6,1,1623
8,3,0.506817602,18,483,0,1999,9,1.66,1,1623
8,3,0.173953307,18,483,0,1997,7,1.19,1,1623
8,3,-1.500583508,18,483,0,1993,3,0.223,1,1623
8,3,-1.614450454,18,483,0,1992,2,0.199,1,1623
8,3,1.547562509,18,484,0,2010,20,4.7,1,1624
8,3,1.386294361,18,484,0,2006,16,4,1,1624
8,3,1.029619417,18,484,0,2002,12,2.8,1,1624
8,3,0.636576829,18,484,0,1999,9,1.89,1,1624
8,3,0.2390169,18,484,0,1997,7,1.27,1,1624
8,3,-0.174353387,18,484,0,1995,5,0.84,1,1624
8,3,-0.586986985,18,484,0,1993,3,0.556,1,1624
8,3,-1.093624747,18,484,0,1992,2,0.335,1,1624
8,4,1.945910149,20,485,0,2010,20,7,1,1625
8,4,1.386294361,20,485,0,2006,16,4,1,1625
8,4,0.97455964,20,485,0,2002,12,2.65,1,1625
8,4,0.378436436,20,485,0,1999,9,1.46,1,1625
8,4,-0.446287103,20,485,0,1997,7,0.64,1,1625
8,4,-1.766091722,20,485,0,1992,2,0.171,1,1625
8,4,2.525728644,22,490,0,2010,20,12.5,1,1630
8,4,1.871802177,22,490,0,2006,16,6.5,1,1630
8,4,1.619388243,22,490,0,2002,12,5.05,1,1630
8,4,0.920282753,22,490,0,1999,9,2.51,1,1630
8,4,0.139761942,22,490,0,1997,7,1.15,1,1630
8,4,0.080657903,22,490,0,1995,5,1.084,1,1630
8,4,-0.634878272,22,490,0,1993,3,0.53,1,1630
8,4,-0.903868212,22,490,0,1992,2,0.405,1,1630
8,4,2.493205453,24,492,0,2010,20,12.1,1,1632
8,4,2.140066163,24,492,0,2006,16,8.5,1,1632
8,4,1.871802177,24,492,0,2002,12,6.5,1,1632
8,4,1.278152203,24,492,0,1999,9,3.59,1,1632
8,4,0.858661619,24,492,0,1997,7,2.36,1,1632
8,4,0.598836501,24,492,0,1995,5,1.82,1,1632
8,4,0.245296356,24,492,0,1993,3,1.278,1,1632
8,4,-0.235722334,24,492,0,1992,2,0.79,1,1632
8,4,2.186051277,24,493,0,2010,20,8.9,1,1633
8,4,1.791759469,24,493,0,2006,16,6,1,1633
8,4,1.446918983,24,493,0,2002,12,4.25,1,1633
8,4,0.966983846,24,493,0,1999,9,2.63,1,1633
8,4,0.157003749,24,493,0,1997,7,1.17,1,1633
8,4,-0.750776293,24,493,0,1992,2,0.472,1,1633
8,4,-0.916290732,24,493,0,1995,5,0.4,1,1633
8,4,1.840549633,24,494,0,2010,20,6.3,1,1634
8,4,1.458615023,24,494,0,2006,16,4.3,1,1634
8,4,1.147402453,24,494,0,2002,12,3.15,1,1634
8,4,0.741937345,24,494,0,1999,9,2.1,1,1634
8,4,-0.510825624,24,494,0,1997,7,0.6,1,1634
8,4,-0.809680997,24,494,0,1995,5,0.445,1,1634
8,4,-1.013352445,24,494,0,1992,2,0.363,1,1634
8,4,1.686398954,26,497,0,2006,16,5.4,1,1638
8,4,1.481604541,26,497,0,2002,12,4.4,1,1638
8,4,0.802001585,26,497,0,1999,9,2.23,1,1638
8,4,0.004987542,26,497,0,1995,5,1.005,1,1638
8,4,-0.127833372,26,497,0,1997,7,0.88,1,1638
8,4,-0.271808723,26,497,0,1993,3,0.762,1,1638
8,4,-0.365283318,26,497,0,1992,2,0.694,1,1638
8,4,1.62924054,26,498,0,2010,20,5.1,1,1639
8,4,1.547562509,26,498,0,2006,16,4.7,1,1639
8,4,1.178654996,26,498,0,2002,12,3.25,1,1639
8,4,0.678033543,26,498,0,1999,9,1.97,1,1639
8,4,0.173953307,26,498,0,1997,7,1.19,1,1639
8,4,-0.403467105,26,498,0,1995,5,0.668,1,1639
8,4,-1.21402314,26,498,0,1992,2,0.297,1,1639
8,4,2.140066163,26,499,0,2010,20,8.5,1,1640
8,4,1.85629799,26,499,0,2006,16,6.4,1,1640
8,4,1.619388243,26,499,0,2002,12,5.05,1,1640
8,4,1.16315081,26,499,0,1999,9,3.2,1,1640
8,4,0.553885113,26,499,0,1997,7,1.74,1,1640
8,4,-0.289016295,26,499,0,1993,3,0.749,1,1640
8,4,-0.515838166,26,499,0,1992,2,0.597,1,1640
16,1,2.041220329,1,1,0,2010,20,7.7,1,1645
16,1,1.704748092,1,1,0,2006,16,5.5,1,1645
16,1,1.252762968,1,1,0,2002,12,3.5,1,1645
16,1,0.741937345,1,1,0,1999,9,2.1,1,1645
16,1,0.350656872,1,1,0,1997,7,1.42,1,1645
16,1,-0.21319322,1,1,0,1993,3,0.808,1,1645
16,1,-0.47320876,1,1,0,1995,5,0.623,1,1645
16,1,-1.108662625,1,1,0,1992,2,0.33,1,1645
16,1,-1.123930097,1,1,0,1990,0,0.325,1,1645
16,1,-1.287354413,1,1,0,1991,1,0.276,1,1645
16,1,1.931521412,1,2,0,2010,20,6.9,1,1646
16,1,1.757857918,1,2,0,2006,16,5.8,1,1646
16,1,1.398716881,1,2,0,2002,12,4.05,1,1646
16,1,1.029619417,1,2,0,1999,9,2.8,1,1646
16,1,0.625938431,1,2,0,1997,7,1.87,1,1646
16,1,-0.121038328,1,2,0,1995,5,0.886,1,1646
16,1,-0.85566611,1,2,0,1993,3,0.425,1,1646
16,1,-0.921303274,1,2,0,1992,2,0.398,1,1646
16,1,-1.184170177,1,2,0,1991,1,0.306,1,1646
16,1,-1.771956842,1,2,0,1990,0,0.17,1,1646
16,1,2.091864062,1,3,0,2010,20,8.1,1,1647
16,1,1.808288771,1,3,0,2006,16,6.1,1,1647
16,1,1.515127233,1,3,0,2002,12,4.55,1,1647
16,1,1.029619417,1,3,0,1999,9,2.8,1,1647
16,1,0.506817602,1,3,0,1997,7,1.66,1,1647
16,1,-0.597837001,1,3,0,1991,1,0.55,1,1647
16,1,-0.713349888,1,3,0,1993,3,0.49,1,1647
16,1,-0.820980552,1,3,0,1992,2,0.44,1,1647
16,1,-1.171182982,1,3,0,1990,0,0.31,1,1647
16,1,2.066862759,1,4,0,2010,20,7.9,1,1648
16,1,1.945910149,1,4,0,2006,16,7,1,1648
16,1,1.504077397,1,4,0,2002,12,4.5,1,1648
16,1,1.160020917,1,4,0,1999,9,3.19,1,1648
16,1,0.652325186,1,4,0,1997,7,1.92,1,1648
16,1,0.050693114,1,4,0,1995,5,1.052,1,1648
16,1,-0.160168752,1,4,0,1993,3,0.852,1,1648
16,1,-0.62735944,1,4,0,1991,1,0.534,1,1648
16,1,-0.798507696,1,4,0,1990,0,0.45,1,1648
16,1,-1.290984181,1,4,0,1992,2,0.275,1,1648
16,1,2.028148247,1,5,0,2010,20,7.6,1,1649
16,1,1.840549633,1,5,0,2006,16,6.3,1,1649
16,1,1.410986974,1,5,0,2002,12,4.1,1,1649
16,1,1.064710737,1,5,0,1999,9,2.9,1,1649
16,1,-0.63111179,1,5,0,1991,1,0.532,1,1649
16,1,-0.928869514,1,5,0,1990,0,0.395,1,1649
16,1,-0.95191791,1,5,0,1993,3,0.386,1,1649
16,1,-1.139434283,1,5,0,1992,2,0.32,1,1649
16,1,2.140066163,1,6,0,2010,20,8.5,1,1650
16,1,1.740466175,1,6,0,2006,16,5.7,1,1650
16,1,1.280933845,1,6,0,2002,12,3.6,1,1650
16,1,0.832909123,1,6,0,1999,9,2.3,1,1650
16,1,0.405465108,1,6,0,1997,7,1.5,1,1650
16,1,0.088010877,1,6,0,1993,3,1.092,1,1650
16,1,-0.562118918,1,6,0,1990,0,0.57,1,1650
16,1,-0.601479992,1,6,0,1991,1,0.548,1,1650
16,1,-0.759286983,1,6,0,1992,2,0.468,1,1650
16,1,0.518793793,1,11,0,1997,7,1.68,1,1655
16,1,0.172271221,1,11,0,1995,5,1.188,1,1655
16,1,-0.085557888,1,11,0,1993,3,0.918,1,1655
16,1,-0.238257189,1,11,0,1991,1,0.788,1,1655
16,1,-0.240798487,1,11,0,1992,2,0.786,1,1655
16,1,-0.494296322,1,11,0,1990,0,0.61,1,1655
16,1,0.085259844,3,18,0,1995,5,1.089,1,1662
16,1,0.058268908,3,18,0,1997,7,1.06,1,1662
16,1,-0.15665381,3,18,0,1993,3,0.855,1,1662
16,1,-0.597837001,3,18,0,1999,9,0.55,1,1662
16,1,-0.605136303,3,18,0,1992,2,0.546,1,1662
16,1,-0.746547957,3,18,0,1991,1,0.474,1,1662
16,1,-0.78745786,3,18,0,1990,0,0.455,1,1662
16,1,2.128231706,3,22,0,2010,20,8.4,1,1666
16,1,1.648658626,3,22,0,2006,16,5.2,1,1666
16,1,1.08180517,3,22,0,2002,12,2.95,1,1666
16,1,-0.494296322,3,22,0,1993,3,0.61,1,1666
16,1,-1.002393431,3,22,0,1992,2,0.367,1,1666
16,1,-1.145703896,3,22,0,1991,1,0.318,1,1666
16,1,-1.514127733,3,22,0,1990,0,0.22,1,1666
16,1,2.054123734,3,29,0,2010,20,7.8,1,1672
16,1,1.568615918,3,29,0,2006,16,4.8,1,1672
16,1,1.011600912,3,29,0,2002,12,2.75,1,1672
16,1,0.300104592,3,29,0,1999,9,1.35,1,1672
16,1,0.104360015,3,29,0,1997,7,1.11,1,1672
16,1,-0.122167634,3,29,0,1995,5,0.885,1,1672
16,1,-0.136965855,3,29,0,1993,3,0.872,1,1672
16,1,-0.776528789,3,29,0,1992,2,0.46,1,1672
16,1,-0.891598119,3,29,0,1991,1,0.41,1,1672
16,1,-1.171182982,3,29,0,1990,0,0.31,1,1672
16,1,2.351375257,3,31,0,2010,20,10.5,1,1674
16,1,1.916922612,3,31,0,2006,16,6.8,1,1674
16,1,1.458615023,3,31,0,2002,12,4.3,1,1674
16,1,1.147402453,3,31,0,1999,9,3.15,1,1674
16,1,0.678033543,3,31,0,1997,7,1.97,1,1674
16,1,0.079734968,3,31,0,1995,5,1.083,1,1674
16,1,-0.076881044,3,31,0,1993,3,0.926,1,1674
16,1,-1.038458366,3,31,0,1991,1,0.354,1,1674
16,1,-1.46967597,3,31,0,1990,0,0.23,1,1674
16,1,2.2300144,3,33,0,2010,20,9.3,1,1676
16,1,1.740466175,3,33,0,2006,16,5.7,1,1676
16,1,1.335001067,3,33,0,2002,12,3.8,1,1676
16,1,0.536493371,3,33,0,1999,9,1.71,1,1676
16,1,0.165514438,3,33,0,1997,7,1.18,1,1676
16,1,-0.691149178,3,33,0,1993,3,0.501,1,1676
16,1,-1.406497068,3,33,0,1990,0,0.245,1,1676
16,1,-1.46967597,3,33,0,1992,2,0.23,1,1676
16,1,-1.614450454,3,33,0,1991,1,0.199,1,1676
16,1,2.219203484,3,36,0,2010,20,9.2,1,1679
16,1,1.824549292,3,36,0,2006,16,6.2,1,1679
16,1,1.373715579,3,36,0,2002,12,3.95,1,1679
16,1,0.993251773,3,36,0,1999,9,2.7,1,1679
16,1,-0.044997366,3,36,0,1995,5,0.956,1,1679
16,1,-0.088831214,3,36,0,1993,3,0.915,1,1679
16,1,-0.228156093,3,36,0,1992,2,0.796,1,1679
16,1,-0.729811165,3,36,0,1991,1,0.482,1,1679
16,1,-0.78745786,3,36,0,1990,0,0.455,1,1679
16,1,2.2300144,3,37,0,2010,20,9.3,1,1680
16,1,1.547562509,3,37,0,2006,16,4.7,1,1680
16,1,1.16315081,3,37,0,2002,12,3.2,1,1680
16,1,0.717839793,3,37,0,1999,9,2.05,1,1680
16,1,0.482426149,3,37,0,1997,7,1.62,1,1680
16,1,-0.634878272,3,37,0,1993,3,0.53,1,1680
16,1,-0.685179011,3,37,0,1995,5,0.504,1,1680
16,1,-1.210661792,3,37,0,1992,2,0.298,1,1680
16,1,-1.255266099,3,37,0,1990,0,0.285,1,1680
16,1,-1.276543497,3,37,0,1991,1,0.279,1,1680
16,1,0.438254931,3,39,0,1997,7,1.55,1,1682
16,1,0.168898536,3,39,0,1995,5,1.184,1,1682
16,1,-0.186329578,3,39,0,1993,3,0.83,1,1682
16,1,-0.84397007,3,39,0,1990,0,0.43,1,1682
16,1,-0.957112726,3,39,0,1992,2,0.384,1,1682
16,1,-0.999672341,3,39,0,1991,1,0.368,1,1682
16,1,2.292534757,3,42,0,2010,20,9.9,1,1685
16,1,1.902107526,3,42,0,2006,16,6.7,1,1685
16,1,1.435084525,3,42,0,2002,12,4.2,1,1685
16,1,0.476234179,3,42,0,1997,7,1.61,1,1685
16,1,-0.328504067,3,42,0,1995,5,0.72,1,1685
16,1,-0.338273859,3,42,0,1993,3,0.713,1,1685
16,1,-0.78745786,3,42,0,1990,0,0.455,1,1685
16,1,-1.002393431,3,42,0,1991,1,0.367,1,1685
16,1,-1.049822124,3,42,0,1992,2,0.35,1,1685
16,1,2.041220329,3,43,0,2010,20,7.7,1,1686
16,1,1.740466175,3,43,0,2006,16,5.7,1,1686
16,1,1.348073148,3,43,0,2002,12,3.85,1,1686
16,1,0.824175443,3,43,0,1999,9,2.28,1,1686
16,1,-0.30788478,3,43,0,1995,5,0.735,1,1686
16,1,-0.549913012,3,43,0,1993,3,0.577,1,1686
16,1,-0.820980552,3,43,0,1990,0,0.44,1,1686
16,1,-1.294627173,3,43,0,1992,2,0.274,1,1686
16,1,-1.74869998,3,43,0,1991,1,0.174,1,1686
16,1,2.197224577,3,45,0,2010,20,9,1,1688
16,1,1.791759469,3,45,0,2006,16,6,1,1688
16,1,1.526056303,3,45,0,2002,12,4.6,1,1688
16,1,0.916290732,3,45,0,1999,9,2.5,1,1688
16,1,0.667829373,3,45,0,1997,7,1.95,1,1688
16,1,-0.077961541,3,45,0,1995,5,0.925,1,1688
16,1,-0.36672528,3,45,0,1993,3,0.693,1,1688
16,1,-0.807436327,3,45,0,1992,2,0.446,1,1688
16,1,-1.064210862,3,45,0,1991,1,0.345,1,1688
16,1,-1.427116356,3,45,0,1990,0,0.24,1,1688
16,1,2.2300144,3,46,0,2010,20,9.3,1,1689
16,1,1.740466175,3,46,0,2006,16,5.7,1,1689
16,1,1.481604541,3,46,0,2002,12,4.4,1,1689
16,1,0.993251773,3,46,0,1997,7,2.7,1,1689
16,1,0.963174318,3,46,0,1999,9,2.62,1,1689
16,1,0.041141943,3,46,0,1995,5,1.042,1,1689
16,1,-0.916290732,3,46,0,1992,2,0.4,1,1689
16,1,-1.007857925,3,46,0,1993,3,0.365,1,1689
16,1,-1.136314156,3,46,0,1991,1,0.321,1,1689
16,1,-1.139434283,3,46,0,1990,0,0.32,1,1689
16,1,2.312535424,3,47,0,2010,20,10.1,1,1690
16,1,1.960094784,3,47,0,2006,16,7.1,1,1690
16,1,1.686398954,3,47,0,2002,12,5.4,1,1690
16,1,1.297463147,3,47,0,1999,9,3.66,1,1690
16,1,0.970778917,3,47,0,1997,7,2.64,1,1690
16,1,0.609221946,3,47,0,1995,5,1.839,1,1690
16,1,-0.059750004,3,47,0,1993,3,0.942,1,1690
16,1,-0.446287103,3,47,0,1990,0,0.64,1,1690
16,1,-0.466808738,3,47,0,1992,2,0.627,1,1690
16,1,-0.669430654,3,47,0,1991,1,0.512,1,1690
16,1,2.360854001,3,48,0,2010,20,10.6,1,1691
16,1,1.840549633,3,48,0,2006,16,6.3,1,1691
16,1,1.30833282,3,48,0,2002,12,3.7,1,1691
16,1,0.662687973,3,48,0,1999,9,1.94,1,1691
16,1,0.262364264,3,48,0,1997,7,1.3,1,1691
16,1,-1.290984181,3,48,0,1990,0,0.275,1,1691
16,1,-1.386294361,3,48,0,1992,2,0.25,1,1691
16,1,-1.599487582,3,48,0,1991,1,0.202,1,1691
16,1,2.197224577,3,49,0,2010,20,9,1,1692
16,1,1.987874348,3,49,0,2006,16,7.3,1,1692
16,1,1.435084525,3,49,0,2002,12,4.2,1,1692
16,1,1.091923301,3,49,0,1999,9,2.98,1,1692
16,1,0.708035793,3,49,0,1997,7,2.03,1,1692
16,1,-0.221894332,3,49,0,1995,5,0.801,1,1692
16,1,-0.703197516,3,49,0,1993,3,0.495,1,1692
16,1,-1.217395825,3,49,0,1992,2,0.296,1,1692
16,1,-1.38230234,3,49,0,1991,1,0.251,1,1692
16,1,-1.609437912,3,49,0,1990,0,0.2,1,1692
16,1,2.197224577,3,50,0,2010,20,9,1,1693
16,1,1.824549292,3,50,0,2006,16,6.2,1,1693
16,1,1.481604541,3,50,0,2002,12,4.4,1,1693
16,1,1.036736885,3,50,0,1999,9,2.82,1,1693
16,1,0.657520003,3,50,0,1997,7,1.93,1,1693
16,1,-0.100925919,3,50,0,1995,5,0.904,1,1693
16,1,-0.583396317,3,50,0,1993,3,0.558,1,1693
16,1,-1.010601411,3,50,0,1991,1,0.364,1,1693
16,1,-1.139434283,3,50,0,1990,0,0.32,1,1693
16,1,-1.514127733,3,50,0,1992,2,0.22,1,1693
16,1,2.312535424,3,53,0,2010,20,10.1,1,1696
16,1,1.974081026,3,53,0,2006,16,7.2,1,1696
16,1,1.504077397,3,53,0,2002,12,4.5,1,1696
16,1,1.088561953,3,53,0,1999,9,2.97,1,1696
16,1,0.751416089,3,53,0,1997,7,2.12,1,1696
16,1,0.215917506,3,53,0,1993,3,1.241,1,1696
16,1,-0.192371893,3,53,0,1995,5,0.825,1,1696
16,1,-0.415515444,3,53,0,1992,2,0.66,1,1696
16,1,-0.569161201,3,53,0,1991,1,0.566,1,1696
16,1,-1.46967597,3,53,0,1990,0,0.23,1,1696
16,1,2.341805806,3,54,0,2010,20,10.4,1,1697
16,1,2.066862759,3,54,0,2006,16,7.9,1,1697
16,1,1.740466175,3,54,0,2002,12,5.7,1,1697
16,1,1.32972401,3,54,0,1999,9,3.78,1,1697
16,1,1.029619417,3,54,0,1997,7,2.8,1,1697
16,1,0.503801009,3,54,0,1995,5,1.655,1,1697
16,1,0.002995509,3,54,0,1993,3,1.003,1,1697
16,1,-0.261364764,3,54,0,1992,2,0.77,1,1697
16,1,-0.28103753,3,54,0,1991,1,0.755,1,1697
16,1,-0.891598119,3,54,0,1990,0,0.41,1,1697
16,1,1.824549292,3,56,0,2010,20,6.2,1,1699
16,1,1.458615023,3,56,0,2006,16,4.3,1,1699
16,1,0.970778917,3,56,0,2002,12,2.64,1,1699
16,1,0.262364264,3,56,0,1999,9,1.3,1,1699
16,1,-0.371063681,3,56,0,1997,7,0.69,1,1699
16,1,-0.916290732,3,56,0,1990,0,0.4,1,1699
16,1,-1.7837913,3,56,0,1992,2,0.168,1,1699
16,1,-1.931021537,3,56,0,1991,1,0.145,1,1699
16,1,2.261763098,3,57,0,2010,20,9.6,1,1700
16,1,2.054123734,3,57,0,2006,16,7.8,1,1700
16,1,1.435084525,3,57,0,2002,12,4.2,1,1700
16,1,1.00063188,3,57,0,1999,9,2.72,1,1700
16,1,-0.549913012,3,57,0,1995,5,0.577,1,1700
16,1,-0.744440475,3,57,0,1990,0,0.475,1,1700
16,1,-0.74865989,3,57,0,1993,3,0.473,1,1700
16,1,-1.505077897,3,57,0,1992,2,0.222,1,1700
16,1,-1.883874758,3,57,0,1991,1,0.152,1,1700
16,1,2.2300144,3,58,0,2010,20,9.3,1,1701
16,1,1.916922612,3,58,0,2006,16,6.8,1,1701
16,1,1.386294361,3,58,0,2002,12,4,1,1701
16,1,0.993251773,3,58,0,1999,9,2.7,1,1701
16,1,0.518793793,3,58,0,1997,7,1.68,1,1701
16,1,-0.376877651,3,58,0,1993,3,0.686,1,1701
16,1,-0.811930717,3,58,0,1992,2,0.444,1,1701
16,1,-0.858021824,3,58,0,1991,1,0.424,1,1701
16,1,-1.386294361,3,58,0,1990,0,0.25,1,1701
16,1,2.104134154,3,59,0,2010,20,8.2,1,1702
16,1,1.791759469,3,59,0,2006,16,6,1,1702
16,1,1.423108334,3,59,0,2002,12,4.15,1,1702
16,1,0.779324877,3,59,0,1999,9,2.18,1,1702
16,1,0.494696242,3,59,0,1997,7,1.64,1,1702
16,1,-0.725670372,3,59,0,1995,5,0.484,1,1702
16,1,-1.555897146,3,59,0,1992,2,0.211,1,1702
16,1,-2.302585093,3,59,0,1990,0,0.1,1,1702
16,1,2.054123734,3,61,0,2010,20,7.8,1,1704
16,1,1.704748092,3,61,0,2006,16,5.5,1,1704
16,1,1.098612289,3,61,0,2002,12,3,1,1704
16,1,0.75612198,3,61,0,1999,9,2.13,1,1704
16,1,0.385262401,3,61,0,1997,7,1.47,1,1704
16,1,-0.260066905,3,61,0,1993,3,0.771,1,1704
16,1,-0.867500568,3,61,0,1990,0,0.42,1,1704
16,1,-1.108662625,3,61,0,1995,5,0.33,1,1704
16,1,-1.280134165,3,61,0,1992,2,0.278,1,1704
16,1,-1.7837913,3,61,0,1991,1,0.168,1,1704
16,1,1.85629799,3,62,0,2010,20,6.4,1,1705
16,1,1.131402111,3,62,0,2006,16,3.1,1,1705
16,1,0.385262401,3,62,0,1997,7,1.47,1,1705
16,1,0.357674444,3,62,0,2002,12,1.43,1,1705
16,1,-0.127833372,3,62,0,1999,9,0.88,1,1705
16,1,-1.093624747,3,62,0,1990,0,0.335,1,1705
16,1,-1.742969305,3,62,0,1993,3,0.175,1,1705
16,1,-2.024953356,3,62,0,1991,1,0.132,1,1705
16,1,-2.375155786,3,62,0,1992,2,0.093,1,1705
16,1,2.079441542,3,63,0,2010,20,8,1,1706
16,1,1.824549292,3,63,0,2006,16,6.2,1,1706
16,1,1.435084525,3,63,0,2002,12,4.2,1,1706
16,1,0.97455964,3,63,0,1999,9,2.65,1,1706
16,1,0.559615788,3,63,0,1997,7,1.75,1,1706
16,1,-0.64055473,3,63,0,1993,3,0.527,1,1706
16,1,-0.848632083,3,63,0,1995,5,0.428,1,1706
16,1,-0.978166136,3,63,0,1991,1,0.376,1,1706
16,1,-1.010601411,3,63,0,1992,2,0.364,1,1706
16,1,-1.491654877,3,63,0,1990,0,0.225,1,1706
16,1,2.197224577,3,64,0,2010,20,9,1,1707
16,1,1.547562509,3,64,0,2006,16,4.7,1,1707
16,1,1.398716881,3,64,0,2002,12,4.05,1,1707
16,1,0.916290732,3,64,0,1999,9,2.5,1,1707
16,1,0.024692613,3,64,0,1995,5,1.025,1,1707
16,1,-0.608806032,3,64,0,1993,3,0.544,1,1707
16,1,-1.237874356,3,64,0,1990,0,0.29,1,1707
16,1,-1.394326533,3,64,0,1992,2,0.248,1,1707
16,1,-1.443923474,3,64,0,1991,1,0.236,1,1707
16,1,2.066862759,3,67,0,2010,20,7.9,1,1709
16,1,1.757857918,3,67,0,2006,16,5.8,1,1709
16,1,1.064710737,3,67,0,2002,12,2.9,1,1709
16,1,0.518793793,3,67,0,1997,7,1.68,1,1709
16,1,-0.539568093,3,67,0,1995,5,0.583,1,1709
16,1,-0.544727175,3,67,0,1993,3,0.58,1,1709
16,1,-0.800732391,3,67,0,1991,1,0.449,1,1709
16,1,-1.30933332,3,67,0,1992,2,0.27,1,1709
16,1,-1.328025453,3,67,0,1990,0,0.265,1,1709
16,1,2.066862759,3,68,0,2010,20,7.9,1,1710
16,1,1.840549633,3,68,0,2006,16,6.3,1,1710
16,1,1.32175584,3,68,0,2002,12,3.75,1,1710
16,1,0.854415328,3,68,0,1999,9,2.35,1,1710
16,1,0.708035793,3,68,0,1997,7,2.03,1,1710
16,1,0.072320662,3,68,0,1995,5,1.075,1,1710
16,1,-0.068278841,3,68,0,1993,3,0.934,1,1710
16,1,-0.504181081,3,68,0,1991,1,0.604,1,1710
16,1,-0.928869514,3,68,0,1990,0,0.395,1,1710
16,1,-0.967584026,3,68,0,1992,2,0.38,1,1710
16,1,1.960094784,3,69,0,2010,20,7.1,1,1711
16,1,1.686398954,3,69,0,2006,16,5.4,1,1711
16,1,1.223775432,3,69,0,2002,12,3.4,1,1711
16,1,1.08180517,3,69,0,1999,9,2.95,1,1711
16,1,0.476234179,3,69,0,1997,7,1.61,1,1711
16,1,-0.657780037,3,69,0,1995,5,0.518,1,1711
16,1,-0.837017551,3,69,0,1993,3,0.433,1,1711
16,1,-1.541779264,3,69,0,1992,2,0.214,1,1711
16,1,-1.771956842,3,69,0,1990,0,0.17,1,1711
16,1,-2.111964733,3,69,0,1991,1,0.121,1,1711
16,1,2.066862759,3,70,0,2010,20,7.9,1,1712
16,1,1.808288771,3,70,0,2006,16,6.1,1,1712
16,1,1.30833282,3,70,0,2002,12,3.7,1,1712
16,1,0.867100488,3,70,0,1999,9,2.38,1,1712
16,1,0.678033543,3,70,0,1997,7,1.97,1,1712
