"","X","distschNum","year08","districtType","MathAvgScore","MonPerChild","schoolName","schPctnonw","schPctsped","schPctfree","city","urban"
"1550",1550,"Dtype 3 Dnum 1 Snum 405",1,3,627.2,13002.05585,"URBAN LEAGUE ACADEMY ELEMENTARY",0,0.111111111,1,"Minneapolis",1
"1551",1551,"Dtype 3 Dnum 1 Snum 417",2,3,635.6,13934.93776,"HERITAGE SCIENCE & TECHNOLOGY",0,0,0.6875,"Minneapolis",1
"1552",1552,"Dtype 3 Dnum 1 Snum 625",2,3,619.6,13934.93776,"RIVER BEND EDUCATIONAL CENTER",0,1,0.923076923,"Minneapolis",1
"1553",1553,"Dtype 3 Dnum 1 Snum 689",2,3,621.6,13934.93776,"MPS METRO SJ",0.666666667,1,0.916666667,"Minneapolis",1
"1554",1554,"Dtype 3 Dnum 6 Snum 735",0,3,652.4,9231.965297,"LINCOLN CENTER ELEMENTARY",0.2265625,0.1796875,0.3359375,"St. Paul",1
"1555",1555,"Dtype 3 Dnum 6 Snum 735",1,3,652.3,9466.267668,"LINCOLN CENTER ELEMENTARY",0.2265625,0.1796875,0.3359375,"St. Paul",1
"1556",1556,"Dtype 3 Dnum 6 Snum 735",2,3,654,9461.619675,"LINCOLN CENTER ELEMENTARY",0.2265625,0.1796875,0.3359375,"St. Paul",1
"1557",1557,"Dtype 3 Dnum 6 Snum 737",0,3,649.9,9231.965297,"KAPOSIA EDUCATION CENTER ELEMENTARY",0.323232323,0.111111111,0.565656566,"St. Paul",1
"1558",1558,"Dtype 3 Dnum 6 Snum 737",1,3,647.9,9466.267668,"KAPOSIA EDUCATION CENTER ELEMENTARY",0.323232323,0.111111111,0.565656566,"St. Paul",1
"1559",1559,"Dtype 3 Dnum 6 Snum 737",2,3,652.5,9461.619675,"KAPOSIA EDUCATION CENTER ELEMENTARY",0.323232323,0.111111111,0.565656566,"St. Paul",1
"1560",1560,"Dtype 7 Dnum 4001 Snum 10",0,7,644.1,6044.091527,"BLUFFVIEW MONTESSORI",0.045454545,0.181818182,0.363636364,"Winona",1
"1561",1561,"Dtype 7 Dnum 4001 Snum 10",1,7,647.2,6237.88921,"BLUFFVIEW MONTESSORI",0.045454545,0.181818182,0.363636364,"Winona",1
"1562",1562,"Dtype 7 Dnum 4001 Snum 10",2,7,650.9,6127.881801,"BLUFFVIEW MONTESSORI",0.045454545,0.181818182,0.363636364,"Winona",1
"1564",1564,"Dtype 7 Dnum 4008 Snum 10",0,7,652.5,7030.319733,"PACT CHARTER SCHOOL",0.08,0.28,0.16,"Ramsey",1
"1565",1565,"Dtype 7 Dnum 4008 Snum 10",1,7,657.7,7092.012226,"PACT CHARTER SCHOOL",0.08,0.28,0.16,"Ramsey",1
"1566",1566,"Dtype 7 Dnum 4008 Snum 10",2,7,660.2,6903.73637,"PACT CHARTER SCHOOL",0.08,0.28,0.16,"Ramsey",1
"1567",1567,"Dtype 7 Dnum 4011 Snum 10",0,7,635.9,12512.44243,"NEW VISIONS CHARTER SCHOOL",0.666666667,0.333333333,0.916666667,"Minneapolis",1
"1568",1568,"Dtype 7 Dnum 4011 Snum 10",1,7,630.7,13498.51542,"NEW VISIONS CHARTER SCHOOL",0.666666667,0.333333333,0.916666667,"Minneapolis",1
"1569",1569,"Dtype 7 Dnum 4011 Snum 10",2,7,641.1,12421.46624,"NEW VISIONS CHARTER SCHOOL",0.666666667,0.333333333,0.916666667,"Minneapolis",1
"1570",1570,"Dtype 7 Dnum 4015 Snum 10",0,7,654.3,9011.720988,"COMMUNITY OF PEACE ACADEMY",0.8,0.16,0.76,"St. Paul",1
"1571",1571,"Dtype 7 Dnum 4015 Snum 10",1,7,652,9451.218344,"COMMUNITY OF PEACE ACADEMY",0.8,0.16,0.76,"St. Paul",1
"1572",1572,"Dtype 7 Dnum 4015 Snum 10",2,7,651.4,9218.807927,"COMMUNITY OF PEACE ACADEMY",0.8,0.16,0.76,"St. Paul",1
"1573",1573,"Dtype 7 Dnum 4016 Snum 10",0,7,653.7,6218.184212,"WORLD LEARNER CHARTER SCHOOL",0.217391304,0.043478261,0.130434783,"Chaska",1
"1574",1574,"Dtype 7 Dnum 4016 Snum 10",1,7,652.7,6341.413445,"WORLD LEARNER CHARTER SCHOOL",0.217391304,0.043478261,0.130434783,"Chaska",1
"1575",1575,"Dtype 7 Dnum 4016 Snum 10",2,7,655.5,6202.946254,"WORLD LEARNER CHARTER SCHOOL",0.217391304,0.043478261,0.130434783,"Chaska",1
"1576",1576,"Dtype 7 Dnum 4017 Snum 11",0,7,628.9,8754.843455,"MINNESOTA TRANSITIONS MIDDLE",0,0.105263158,0.842105263,"Minneapolis",1
"1577",1577,"Dtype 7 Dnum 4017 Snum 11",1,7,630.8,8662.53034,"MINNESOTA TRANSITIONS MIDDLE",0,0.105263158,0.842105263,"Minneapolis",1
"1578",1578,"Dtype 7 Dnum 4017 Snum 11",2,7,636.3,8847.848461,"MINNESOTA TRANSITIONS MIDDLE",0,0.105263158,0.842105263,"Minneapolis",1
"1579",1579,"Dtype 7 Dnum 4017 Snum 17",0,7,625.7,8754.843455,"LEADERSHIP ACADEMY",0,0,1,"Minneapolis",1
"1580",1580,"Dtype 7 Dnum 4017 Snum 18",0,7,648,8754.843455,"MTCS CONNECTIONS ACADEMY",0.060240964,0.192771084,0.457831325,"Minneapolis",1
"1581",1581,"Dtype 7 Dnum 4017 Snum 18",1,7,648,8662.53034,"MTCS CONNECTIONS ACADEMY",0.060240964,0.192771084,0.457831325,"Minneapolis",1
"1582",1582,"Dtype 7 Dnum 4017 Snum 18",2,7,649.9,8847.848461,"MTCS CONNECTIONS ACADEMY",0.060240964,0.192771084,0.457831325,"Minneapolis",1
"1583",1583,"Dtype 7 Dnum 4018 Snum 10",0,7,646.4,9019.565405,"ACHIEVE LANGUAGE ACADEMY",0.911111111,0.2,0.888888889,"St. Paul",1
"1584",1584,"Dtype 7 Dnum 4018 Snum 10",1,7,649.3,9132.486033,"ACHIEVE LANGUAGE ACADEMY",0.911111111,0.2,0.888888889,"St. Paul",1
"1585",1585,"Dtype 7 Dnum 4018 Snum 10",2,7,650.6,9269.682594,"ACHIEVE LANGUAGE ACADEMY",0.911111111,0.2,0.888888889,"St. Paul",1
"1586",1586,"Dtype 7 Dnum 4020 Snum 20",0,7,650.7,7970.154172,"WASHBURN JR. ACADEMY",0.152777778,0.180555556,0.541666667,"Duluth",1
"1587",1587,"Dtype 7 Dnum 4020 Snum 20",1,7,649.6,8066.121243,"WASHBURN JR. ACADEMY",0.152777778,0.180555556,0.541666667,"Duluth",1
"1588",1588,"Dtype 7 Dnum 4020 Snum 20",2,7,655.6,7937.656285,"WASHBURN JR. ACADEMY",0.152777778,0.180555556,0.541666667,"Duluth",1
"1589",1589,"Dtype 7 Dnum 4025 Snum 10",0,7,652.6,6963.153798,"CYBER VILLAGE ACADEMY",0.258064516,0.225806452,0.258064516,"St. Paul",1
"1590",1590,"Dtype 7 Dnum 4025 Snum 10",1,7,654.4,7418.042944,"CYBER VILLAGE ACADEMY",0.258064516,0.225806452,0.258064516,"St. Paul",1
"1591",1591,"Dtype 7 Dnum 4025 Snum 10",2,7,652.2,7147.431552,"CYBER VILLAGE ACADEMY",0.258064516,0.225806452,0.258064516,"St. Paul",1
"1592",1592,"Dtype 7 Dnum 4026 Snum 10",0,7,649.3,8519.642407,"E.C.H.O. CHARTER SCHOOL",0.25,0.25,0.5625,"Echo",0
"1593",1593,"Dtype 7 Dnum 4026 Snum 10",1,7,659.2,8498.543392,"E.C.H.O. CHARTER SCHOOL",0.25,0.25,0.5625,"Echo",0
"1594",1594,"Dtype 7 Dnum 4026 Snum 10",2,7,653.4,8500.094967,"E.C.H.O. CHARTER SCHOOL",0.25,0.25,0.5625,"Echo",0
"1595",1595,"Dtype 7 Dnum 4027 Snum 10",0,7,645.7,9774.288796,"HIGHER GROUND ACADEMY",0,0,1,"St. Paul",1
"1596",1596,"Dtype 7 Dnum 4027 Snum 10",1,7,650.4,9667.178013,"HIGHER GROUND ACADEMY",0,0,1,"St. Paul",1
"1597",1597,"Dtype 7 Dnum 4027 Snum 10",2,7,655.1,9334.7821,"HIGHER GROUND ACADEMY",0,0,1,"St. Paul",1
"1598",1598,"Dtype 7 Dnum 4029 Snum 20",1,7,633.2,9261.719771,"NEW SPIRIT MIDDLE SCHOOL",0.772727273,0.318181818,0.909090909,"St. Paul",1
"1599",1599,"Dtype 7 Dnum 4029 Snum 20",2,7,644.5,9255.595658,"NEW SPIRIT MIDDLE SCHOOL",0.772727273,0.318181818,0.909090909,"St. Paul",1
"1600",1600,"Dtype 7 Dnum 4030 Snum 10",0,7,641.6,8507.606569,"ODYSSEY ACADEMY",0.473684211,0.052631579,0.789473684,"Brooklyn Center",1
"1601",1601,"Dtype 7 Dnum 4030 Snum 10",1,7,642,7678.619257,"ODYSSEY ACADEMY",0.473684211,0.052631579,0.789473684,"Brooklyn Center",1
"1602",1602,"Dtype 7 Dnum 4030 Snum 10",2,7,646.2,8757.442306,"ODYSSEY ACADEMY",0.473684211,0.052631579,0.789473684,"Brooklyn Center",1
"1603",1603,"Dtype 7 Dnum 4032 Snum 10",0,7,648.1,7000.446384,"HARVEST PREP SCHOOL/SEED ACADEMY",0,0.1,0.9,"Minneapolis",1
"1604",1604,"Dtype 7 Dnum 4032 Snum 10",1,7,643.9,10290.86607,"HARVEST PREP SCHOOL/SEED ACADEMY",0,0.1,0.9,"Minneapolis",1
"1605",1605,"Dtype 7 Dnum 4032 Snum 10",2,7,646.9,7996.989362,"HARVEST PREP SCHOOL/SEED ACADEMY",0,0.1,0.9,"Minneapolis",1
"1606",1606,"Dtype 7 Dnum 4035 Snum 10",0,7,633.6,9940.272193,"CONCORDIA CREATIVE LEARNING ACADEMY",0.636363636,0.409090909,0.727272727,"St. Paul",1
"1607",1607,"Dtype 7 Dnum 4035 Snum 10",1,7,641.6,11583.17302,"CONCORDIA CREATIVE LEARNING ACADEMY",0.636363636,0.409090909,0.727272727,"St. Paul",1
"1608",1608,"Dtype 7 Dnum 4035 Snum 10",2,7,648.9,11013.70273,"CONCORDIA CREATIVE LEARNING ACADEMY",0.636363636,0.409090909,0.727272727,"St. Paul",1
"1609",1609,"Dtype 7 Dnum 4038 Snum 10",0,7,638.7,9157.894146,"SOJOURNER TRUTH ACADEMY",0,0.235294118,0.941176471,"Minneapolis",1
"1610",1610,"Dtype 7 Dnum 4038 Snum 10",1,7,643.2,9243.690065,"SOJOURNER TRUTH ACADEMY",0,0.235294118,0.941176471,"Minneapolis",1
"1611",1611,"Dtype 7 Dnum 4038 Snum 10",2,7,652.3,9622.416093,"SOJOURNER TRUTH ACADEMY",0,0.235294118,0.941176471,"Minneapolis",1
"1612",1612,"Dtype 7 Dnum 4042 Snum 10",0,7,656.8,7112.187167,"TWIN CITIES ACADEMY",0.245283019,0.037735849,0.169811321,"St. Paul",1
"1613",1613,"Dtype 7 Dnum 4042 Snum 10",1,7,661.4,7128.405439,"TWIN CITIES ACADEMY",0.245283019,0.037735849,0.169811321,"St. Paul",1
"1614",1614,"Dtype 7 Dnum 4042 Snum 10",2,7,659.6,6936.771656,"TWIN CITIES ACADEMY",0.245283019,0.037735849,0.169811321,"St. Paul",1
"1615",1615,"Dtype 7 Dnum 4043 Snum 10",0,7,659.5,6804.861844,"MATH & SCIENCE ACADEMY",0.246153846,0.092307692,0,"Woodbury",1
"1616",1616,"Dtype 7 Dnum 4043 Snum 10",1,7,661.4,6962.307411,"MATH & SCIENCE ACADEMY",0.246153846,0.092307692,0,"Woodbury",1
"1617",1617,"Dtype 7 Dnum 4043 Snum 10",2,7,666.1,6769.624896,"MATH & SCIENCE ACADEMY",0.246153846,0.092307692,0,"Woodbury",1
"1618",1618,"Dtype 7 Dnum 4050 Snum 10",0,7,638,7387.32289,"LAFAYETTE PUBLIC CHARTER SCHOOL",0,0.571428571,0.714285714,"Lafayette",0
"1619",1619,"Dtype 7 Dnum 4053 Snum 10",0,7,652.2,7116.481452,"NORTH LAKES ACADEMY",0.073170732,0.097560976,0.170731707,"Forest Lake",1
"1620",1620,"Dtype 7 Dnum 4053 Snum 10",1,7,652.5,6912.404444,"NORTH LAKES ACADEMY",0.073170732,0.097560976,0.170731707,"Forest Lake",1
"1621",1621,"Dtype 7 Dnum 4053 Snum 10",2,7,656.1,6880.5983,"NORTH LAKES ACADEMY",0.073170732,0.097560976,0.170731707,"Forest Lake",1
"1622",1622,"Dtype 7 Dnum 4058 Snum 10",0,7,649.7,7301.278823,"SCHOOLCRAFT LEARNING COMMUNITY CHTR",0.176470588,0.117647059,0.352941176,"Bemidji",1
"1623",1623,"Dtype 7 Dnum 4058 Snum 10",1,7,650.9,6981.894968,"SCHOOLCRAFT LEARNING COMMUNITY CHTR",0.176470588,0.117647059,0.352941176,"Bemidji",1
"1624",1624,"Dtype 7 Dnum 4058 Snum 10",2,7,651.5,7163.716599,"SCHOOLCRAFT LEARNING COMMUNITY CHTR",0.176470588,0.117647059,0.352941176,"Bemidji",1
"1625",1625,"Dtype 7 Dnum 4059 Snum 10",0,7,650.3,7378.750919,"CROSSLAKE COMMUNITY CHARTER SCHOOL",0.090909091,0.272727273,0.454545455,"Crosslake",0
"1626",1626,"Dtype 7 Dnum 4059 Snum 10",1,7,649.9,7224.814811,"CROSSLAKE COMMUNITY CHARTER SCHOOL",0.090909091,0.272727273,0.454545455,"Crosslake",0
"1627",1627,"Dtype 7 Dnum 4059 Snum 10",2,7,652.8,7353.88663,"CROSSLAKE COMMUNITY CHARTER SCHOOL",0.090909091,0.272727273,0.454545455,"Crosslake",0
"1628",1628,"Dtype 7 Dnum 4067 Snum 10",0,7,639.9,8613.786873,"AURORA CHARTER SCHOOL",0,0.029411765,0.882352941,"Minneapolis",1
"1629",1629,"Dtype 7 Dnum 4067 Snum 10",1,7,640.8,9279.496761,"AURORA CHARTER SCHOOL",0,0.029411765,0.882352941,"Minneapolis",1
"1630",1630,"Dtype 7 Dnum 4067 Snum 10",2,7,646.8,9168.618896,"AURORA CHARTER SCHOOL",0,0.029411765,0.882352941,"Minneapolis",1
"1631",1631,"Dtype 7 Dnum 4068 Snum 10",0,7,640.5,7589.656747,"EXCELL ACADEMY CHARTER",0.923076923,0.051282051,0.794871795,"Brooklyn Park",1
"1632",1632,"Dtype 7 Dnum 4068 Snum 10",1,7,636.6,7650.486151,"EXCELL ACADEMY CHARTER",0.923076923,0.051282051,0.794871795,"Brooklyn Park",1
"1633",1633,"Dtype 7 Dnum 4068 Snum 10",2,7,641.1,7684.953398,"EXCELL ACADEMY CHARTER",0.923076923,0.051282051,0.794871795,"Brooklyn Park",1
"1634",1634,"Dtype 7 Dnum 4070 Snum 10",0,7,654.9,9849.436714,"HOPE COMMUNITY ACADEMY",0.9375,0,0.875,"St. Paul",1
"1635",1635,"Dtype 7 Dnum 4070 Snum 10",1,7,649.1,9832.201843,"HOPE COMMUNITY ACADEMY",0.9375,0,0.875,"St. Paul",1
"1636",1636,"Dtype 7 Dnum 4070 Snum 10",2,7,660.7,9429.587994,"HOPE COMMUNITY ACADEMY",0.9375,0,0.875,"St. Paul",1
"1637",1637,"Dtype 7 Dnum 4073 Snum 10",0,7,634.5,8171.022236,"ACADEMIA CESAR CHAVEZ CHARTER SCH.",0,0.142857143,0.928571429,"St. Paul",1
"1638",1638,"Dtype 7 Dnum 4073 Snum 10",1,7,640.1,8698.628465,"ACADEMIA CESAR CHAVEZ CHARTER SCH.",0,0.142857143,0.928571429,"St. Paul",1
"1639",1639,"Dtype 7 Dnum 4073 Snum 10",2,7,640.3,8735.060125,"ACADEMIA CESAR CHAVEZ CHARTER SCH.",0,0.142857143,0.928571429,"St. Paul",1
"1640",1640,"Dtype 7 Dnum 4078 Snum 10",0,7,641.3,9831.789159,"MN INTERNATIONAL MIDDLE CHARTER",0.975308642,0.037037037,1,"Minneapolis",1
"1641",1641,"Dtype 7 Dnum 4078 Snum 10",1,7,634.1,10858.13543,"MN INTERNATIONAL MIDDLE CHARTER",0.975308642,0.037037037,1,"Minneapolis",1
"1642",1642,"Dtype 7 Dnum 4078 Snum 10",2,7,641.1,10466.694,"MN INTERNATIONAL MIDDLE CHARTER",0.975308642,0.037037037,1,"Minneapolis",1
"1643",1643,"Dtype 7 Dnum 4084 Snum 10",0,7,654.6,5940.822844,"NORTH SHORE COMMUNITY SCHOOL",0,0.051282051,0.384615385,"Duluth",1
"1644",1644,"Dtype 7 Dnum 4084 Snum 10",1,7,652.3,6213.327221,"NORTH SHORE COMMUNITY SCHOOL",0,0.051282051,0.384615385,"Duluth",1
"1645",1645,"Dtype 7 Dnum 4084 Snum 10",2,7,656.9,6803.833255,"NORTH SHORE COMMUNITY SCHOOL",0,0.051282051,0.384615385,"Duluth",1
"1646",1646,"Dtype 7 Dnum 4086 Snum 10",0,7,645.3,8671.089065,"WOODSON INSTITUTE FOR EXCELLENCE CH",0,0.151515152,0.96969697,"Minneapolis",1
"1647",1647,"Dtype 7 Dnum 4086 Snum 10",1,7,647.2,8596.509175,"WOODSON INSTITUTE FOR EXCELLENCE CH",0,0.151515152,0.96969697,"Minneapolis",1
"1648",1648,"Dtype 7 Dnum 4086 Snum 10",2,7,640.8,8678.415624,"WOODSON INSTITUTE FOR EXCELLENCE CH",0,0.151515152,0.96969697,"Minneapolis",1
"1649",1649,"Dtype 7 Dnum 4088 Snum 10",0,7,626.9,8724.626908,"URBAN ACADEMY CHARTER SCHOOL",0.941176471,0.294117647,0.941176471,"St. Paul",1
"1650",1650,"Dtype 7 Dnum 4088 Snum 10",1,7,631.7,9264.273635,"URBAN ACADEMY CHARTER SCHOOL",0.941176471,0.294117647,0.941176471,"St. Paul",1
"1651",1651,"Dtype 7 Dnum 4088 Snum 10",2,7,637.8,9318.721483,"URBAN ACADEMY CHARTER SCHOOL",0.941176471,0.294117647,0.941176471,"St. Paul",1
"1652",1652,"Dtype 7 Dnum 4091 Snum 10",0,7,651.7,7810.839022,"ARTECH",0.071428571,0.071428571,0.285714286,"Northfield",1
"1653",1653,"Dtype 7 Dnum 4091 Snum 10",1,7,650.2,8144.345201,"ARTECH",0.071428571,0.071428571,0.285714286,"Northfield",1
"1654",1654,"Dtype 7 Dnum 4091 Snum 10",2,7,653.9,7995.711605,"ARTECH",0.071428571,0.071428571,0.285714286,"Northfield",1
"1655",1655,"Dtype 7 Dnum 4097 Snum 10",2,7,653.3,8643.51152,"PARTNERSHIP ACADEMY, INC.",0,0,1,"Richfield",1
"1656",1656,"Dtype 7 Dnum 4098 Snum 20",2,7,663.3,6457.530834,"NOVA CLASSICAL ACADEMY UPPER SCHOOL",0.166666667,0.092592593,0.074074074,"St. Paul",1
"1657",1657,"Dtype 7 Dnum 4099 Snum 10",0,7,656.2,7857.336594,"TAREK IBN ZIYAD ACADEMY",0,0,0.818181818,"Inver Grove Heights",1
"1658",1658,"Dtype 7 Dnum 4099 Snum 10",1,7,659.2,8532.426697,"TAREK IBN ZIYAD ACADEMY",0,0,0.818181818,"Inver Grove Heights",1
"1659",1659,"Dtype 7 Dnum 4099 Snum 10",2,7,667.5,8356.167129,"TAREK IBN ZIYAD ACADEMY",0,0,0.818181818,"Inver Grove Heights",1
"1660",1660,"Dtype 7 Dnum 4099 Snum 20",2,7,667,8356.167129,"TAREK IBN ZIYAD ACADEMY BLAINE",0,0,0.6,"Inver Grove Heights",1
"1661",1661,"Dtype 7 Dnum 4103 Snum 20",2,7,638.4,9877.11212,"HMONG COLLEGE PREP MIDDLE ACADEMY",0.9,0.4,0.8,"St. Paul",1
"1662",1662,"Dtype 7 Dnum 4115 Snum 10",0,7,644.4,8540.145118,"MINNEAPOLIS ACADEMY CHARTER SCHOOL",0.6875,0.21875,0.84375,"Minneapolis",1
"1663",1663,"Dtype 7 Dnum 4115 Snum 10",1,7,644.1,8893.756317,"MINNEAPOLIS ACADEMY CHARTER SCHOOL",0.6875,0.21875,0.84375,"Minneapolis",1
"1664",1664,"Dtype 7 Dnum 4115 Snum 10",2,7,648.1,8936.645861,"MINNEAPOLIS ACADEMY CHARTER SCHOOL",0.6875,0.21875,0.84375,"Minneapolis",1
"1665",1665,"Dtype 7 Dnum 4116 Snum 10",0,7,657.2,5354.547831,"LAKES INTERNATIONAL LANGUAGE ADMY",0.2,0.066666667,0.233333333,"Forest Lake",1
"1666",1666,"Dtype 7 Dnum 4116 Snum 10",1,7,657.3,5619.325681,"LAKES INTERNATIONAL LANGUAGE ADMY",0.2,0.066666667,0.233333333,"Forest Lake",1
"1667",1667,"Dtype 7 Dnum 4116 Snum 10",2,7,652.8,5569.753603,"LAKES INTERNATIONAL LANGUAGE ADMY",0.2,0.066666667,0.233333333,"Forest Lake",1
"1668",1668,"Dtype 7 Dnum 4118 Snum 10",0,7,650,6164.307173,"KALEIDOSCOPE CHARTER SCHOOL",0.104166667,0.145833333,0.041666667,"Otsego",0
"1669",1669,"Dtype 7 Dnum 4118 Snum 10",1,7,655.4,6094.513127,"KALEIDOSCOPE CHARTER SCHOOL",0.104166667,0.145833333,0.041666667,"Otsego",0
"1670",1670,"Dtype 7 Dnum 4118 Snum 10",2,7,650.7,6022.02173,"KALEIDOSCOPE CHARTER SCHOOL",0.104166667,0.145833333,0.041666667,"Otsego",0
"1671",1671,"Dtype 7 Dnum 4120 Snum 20",2,7,663.7,5933.321232,"ST CROIX PREPARATORY ACADEMY MIDDLE",0.048780488,0.024390244,0.048780488,"Stillwater",1
"1672",1672,"Dtype 7 Dnum 4122 Snum 10",0,7,661.3,6940.350332,"EAGLE RIDGE ACADEMY CHARTER SCHOOL",0.081632653,0.020408163,0.102040816,"Eden Prairie",1
"1673",1673,"Dtype 7 Dnum 4122 Snum 10",1,7,656.9,7408.539817,"EAGLE RIDGE ACADEMY CHARTER SCHOOL",0.081632653,0.020408163,0.102040816,"Eden Prairie",1
"1674",1674,"Dtype 7 Dnum 4122 Snum 10",2,7,659,7005.42238,"EAGLE RIDGE ACADEMY CHARTER SCHOOL",0.081632653,0.020408163,0.102040816,"Eden Prairie",1
"1675",1675,"Dtype 7 Dnum 4124 Snum 10",1,7,651,6714.82675,"BEACON ACADEMY",0.217391304,0.260869565,0.239130435,"Maple Grove",1
"1676",1676,"Dtype 7 Dnum 4124 Snum 10",2,7,652.2,6802.085915,"BEACON ACADEMY",0.217391304,0.260869565,0.239130435,"Maple Grove",1
"1677",1677,"Dtype 7 Dnum 4126 Snum 10",1,7,643.7,8527.851064,"PRAIRIE SEEDS ACADEMY",0,0.065217391,0.913043478,"Brooklyn Park",1
"1678",1678,"Dtype 7 Dnum 4126 Snum 10",2,7,640,8467.062921,"PRAIRIE SEEDS ACADEMY",0,0.065217391,0.913043478,"Brooklyn Park",1
"1679",1679,"Dtype 7 Dnum 4127 Snum 10",0,7,652.6,6315.364293,"TEAM ACADEMY",0.076923077,0.230769231,0.153846154,"Waseca",1
"1680",1680,"Dtype 7 Dnum 4127 Snum 10",1,7,657.9,6690.844662,"TEAM ACADEMY",0.076923077,0.230769231,0.153846154,"Waseca",1
"1681",1681,"Dtype 7 Dnum 4127 Snum 10",2,7,656.8,7096.768899,"TEAM ACADEMY",0.076923077,0.230769231,0.153846154,"Waseca",1
"1682",1682,"Dtype 7 Dnum 4133 Snum 10",0,7,653.1,7230.515789,"BEACON PREPARATORY SCHOOL",0.229166667,0.208333333,0.375,"Bloomington",1
"1683",1683,"Dtype 7 Dnum 4133 Snum 10",1,7,656.2,8384.030626,"BEACON PREPARATORY SCHOOL",0.229166667,0.208333333,0.375,"Bloomington",1
"1684",1684,"Dtype 7 Dnum 4133 Snum 10",2,7,659,6911.155885,"BEACON PREPARATORY SCHOOL",0.229166667,0.208333333,0.375,"Bloomington",1
"1685",1685,"Dtype 7 Dnum 4135 Snum 10",0,7,649.2,7875.159664,"ROCHESTER MATH & SCIENCE ACADEMY",0,0,0.947368421,"Rochester",1
"1686",1686,"Dtype 7 Dnum 4135 Snum 10",1,7,652.5,7893.437494,"ROCHESTER MATH & SCIENCE ACADEMY",0,0,0.947368421,"Rochester",1
"1687",1687,"Dtype 7 Dnum 4135 Snum 10",2,7,655.7,8875.669308,"ROCHESTER MATH & SCIENCE ACADEMY",0,0,0.947368421,"Rochester",1
"1688",1688,"Dtype 7 Dnum 4137 Snum 10",0,7,644.9,5795.760433,"SWAN RIVER MONTESSORI CHARTER SCH",0,0.2,0.4,"Monticello",1
"1689",1689,"Dtype 7 Dnum 4139 Snum 10",0,7,640.1,6805.784819,"LOVEWORKS ACADEMY FOR ARTS",0.904761905,0.095238095,0.666666667,"Golden Valley",1
"1690",1690,"Dtype 7 Dnum 4139 Snum 10",1,7,628.9,8004.523508,"LOVEWORKS ACADEMY FOR ARTS",0.904761905,0.095238095,0.666666667,"Golden Valley",1
"1691",1691,"Dtype 7 Dnum 4139 Snum 10",2,7,642.6,7109.776722,"LOVEWORKS ACADEMY FOR ARTS",0.904761905,0.095238095,0.666666667,"Golden Valley",1
"1692",1692,"Dtype 7 Dnum 4140 Snum 10",2,7,663.4,5853.890305,"YINGHUA ACADEMY",0.7,0,0.1,"Minneapolis",1
"1693",1693,"Dtype 7 Dnum 4141 Snum 10",0,7,652.2,6150.377434,"PAIDEIA ACADEMY CHARTER SCHOOL",0.159090909,0.090909091,0.25,"Apple Valley",1
"1694",1694,"Dtype 7 Dnum 4141 Snum 10",1,7,648.6,6855.02692,"PAIDEIA ACADEMY CHARTER SCHOOL",0.159090909,0.090909091,0.25,"Apple Valley",1
"1695",1695,"Dtype 7 Dnum 4141 Snum 10",2,7,653.8,6722.90982,"PAIDEIA ACADEMY CHARTER SCHOOL",0.159090909,0.090909091,0.25,"Apple Valley",1
"1696",1696,"Dtype 7 Dnum 4142 Snum 10",0,7,652.2,6736.682694,"STRIDE ACADEMY CHARTER SCHOOL",0.352941176,0.294117647,0.617647059,"St. Cloud",1
"1697",1697,"Dtype 7 Dnum 4142 Snum 10",1,7,656,7003.357682,"STRIDE ACADEMY CHARTER SCHOOL",0.352941176,0.294117647,0.617647059,"St. Cloud",1
"1698",1698,"Dtype 7 Dnum 4142 Snum 10",2,7,655.7,6371.447446,"STRIDE ACADEMY CHARTER SCHOOL",0.352941176,0.294117647,0.617647059,"St. Cloud",1
"1699",1699,"Dtype 7 Dnum 4143 Snum 10",0,7,651.9,8734.345909,"NEW MILLENIUM ACADEMY CHARTER SCH",0,0,0.85106383,"Minneapolis",1
"1700",1700,"Dtype 7 Dnum 4143 Snum 10",1,7,646.8,9744.812817,"NEW MILLENIUM ACADEMY CHARTER SCH",0,0,0.85106383,"Minneapolis",1
"1701",1701,"Dtype 7 Dnum 4143 Snum 10",2,7,647.4,8656.011283,"NEW MILLENIUM ACADEMY CHARTER SCH",0,0,0.85106383,"Minneapolis",1
"1702",1702,"Dtype 7 Dnum 4144 Snum 10",2,7,650.6,6635.291038,"GREEN ISLE COMMUNITY SCHOOL",0,0.363636364,0.363636364,"Green Isle",0
"1703",1703,"Dtype 7 Dnum 4149 Snum 10",0,7,646.6,7071.093964,"CYGNUS ACADEMY",0.045454545,0.136363636,0.227272727,"Anoka",1
"1704",1704,"Dtype 7 Dnum 4149 Snum 10",1,7,648.8,7331.642222,"CYGNUS ACADEMY",0.045454545,0.136363636,0.227272727,"Anoka",1
"1705",1705,"Dtype 7 Dnum 4149 Snum 10",2,7,655.6,6917.477819,"CYGNUS ACADEMY",0.045454545,0.136363636,0.227272727,"Anoka",1
"1706",1706,"Dtype 7 Dnum 4153 Snum 10",0,7,645.3,8599.139418,"DUGSI ACADEMY",0,0,1,"St. Paul",1
"1707",1707,"Dtype 7 Dnum 4153 Snum 10",1,7,634.7,8505.688746,"DUGSI ACADEMY",0,0,1,"St. Paul",1
